9606	9598	9597	9544	9258	9031	13616	10090
ENSG00000182919	ENSPTRG00000004177	ENSPPAG00000038203	ENSMMUG00000011649	ENSOANG00000011715	ENSGALG00000017219	ENSMODG00000000412	ENSMUSG00000031938
ENSG00000182938	ENSPTRG00000009624	ENSPPAG00000030267	ENSMMUG00000023405	ENSOANG00000004377	ENSGALG00000028214	ENSMODG00000007075	ENSMUSG00000018862
ENSG00000182944	ENSPTRG00000014218	ENSPPAG00000032867	ENSMMUG00000021374	ENSOANG00000001304	ENSGALG00000008149	ENSMODG00000008679	ENSMUSG00000009079
ENSG00000182963	ENSPTRG00000046451	ENSPPAG00000012416	ENSMMUG00000005458	ENSOANG00000001785	ENSGALG00000000997	ENSMODG00000011360	ENSMUSG00000034520
ENSG00000182973	ENSPTRG00000014722	ENSPPAG00000027061	ENSMMUG00000006596	ENSOANG00000010076	ENSGALG00000011494	ENSMODG00000015222	ENSMUSG00000056167
ENSG00000182985	ENSPTRG00000004310	ENSPPAG00000036227	ENSMMUG00000021628	ENSOANG00000004423	ENSGALG00000014582	ENSMODG00000013865	ENSMUSG00000032076
ENSG00000183049	ENSPTRG00000002296	ENSPPAG00000042814	ENSMMUG00000011956	ENSOANG00000015417	ENSGALG00000033051	ENSMODG00000016833	ENSMUSG00000039145
ENSG00000183186	ENSPTRG00000052566	ENSPPAG00000002609	ENSMMUG00000000484	ENSOANG00000006977	ENSGALG00000001273	ENSMODG00000006608	ENSMUSG00000045912
ENSG00000183255	ENSPTRG00000013992	ENSPPAG00000032064	ENSMMUG00000000950	ENSOANG00000000653	ENSGALG00000005675	ENSMODG00000003425	ENSMUSG00000009291
ENSG00000183386	ENSPTRG00000000560	ENSPPAG00000038081	ENSMMUG00000023200	ENSOANG00000002475	ENSGALG00000035187	ENSMODG00000017719	ENSMUSG00000032643
ENSG00000183421	ENSPTRG00000013929	ENSPPAG00000027031	ENSMMUG00000018043	ENSOANG00000006443	ENSGALG00000040189	ENSMODG00000020960	ENSMUSG00000005251
ENSG00000183423	ENSPTRG00000016366	ENSPPAG00000043621	ENSMMUG00000022956	ENSOANG00000003667	ENSGALG00000026627	ENSMODG00000005879	ENSMUSG00000093865
ENSG00000183431	ENSPTRG00000000559	ENSPPAG00000034066	ENSMMUG00000023199	ENSOANG00000002473	ENSGALG00000001540	ENSMODG00000017729	ENSMUSG00000028902
ENSG00000183454	ENSPTRG00000007754	ENSPPAG00000034371	ENSMMUG00000010142	ENSOANG00000007157	ENSGALG00000007278	ENSMODG00000005363	ENSMUSG00000059003
ENSG00000183508	ENSPTRG00000049021	ENSPPAG00000023449	ENSMMUG00000004907	ENSOANG00000003065	ENSGALG00000014453	ENSMODG00000023227	ENSMUSG00000044468
ENSG00000183520	ENSPTRG00000000561	ENSPPAG00000030136	ENSMMUG00000020834	ENSOANG00000002476	ENSGALG00000001502	ENSMODG00000017717	ENSMUSG00000028907
ENSG00000183527	ENSPTRG00000013911	ENSPPAG00000028596	ENSMMUG00000008498	ENSOANG00000006421	ENSGALG00000016062	ENSMODG00000020978	ENSMUSG00000022913
ENSG00000183580	ENSPTRG00000016741	ENSPPAG00000020751	ENSMMUG00000013364	ENSOANG00000009144	ENSGALG00000031947	ENSMODG00000003438	ENSMUSG00000043556
ENSG00000183621	ENSPTRG00000002403	ENSPPAG00000037822	ENSMMUG00000007864	ENSOANG00000006050	ENSGALG00000007266	ENSMODG00000007859	ENSMUSG00000050945
ENSG00000183624	ENSPTRG00000015372	ENSPPAG00000030370	ENSMMUG00000013167	ENSOANG00000001855	ENSGALG00000005897	ENSMODG00000008182	ENSMUSG00000030060
ENSG00000183662	ENSPTRG00000015088	ENSPPAG00000032744	ENSMMUG00000013847	ENSOANG00000011749	ENSGALG00000049667	ENSMODG00000003405	ENSMUSG00000059187
ENSG00000183688	ENSPTRG00000008505	ENSPPAG00000041290	ENSMMUG00000019397	ENSOANG00000002532	ENSGALG00000004900	ENSMODG00000008060	ENSMUSG00000020846
ENSG00000183751	ENSPTRG00000007621	ENSPPAG00000041939	ENSMMUG00000007943	ENSOANG00000009819	ENSGALG00000005558	ENSMODG00000016091	ENSMUSG00000040688
ENSG00000183762	ENSPTRG00000014214	ENSPPAG00000030608	ENSMMUG00000021370	ENSOANG00000008814	ENSGALG00000005808	ENSMODG00000014939	ENSMUSG00000020393
ENSG00000183778	ENSPTRG00000052056	ENSPPAG00000039797	ENSMMUG00000003428	ENSOANG00000006428	ENSGALG00000016128	ENSMODG00000020968	ENSMUSG00000074892
ENSG00000183780	ENSPTRG00000002121	ENSPPAG00000039139	ENSMMUG00000006226	ENSOANG00000002914	ENSGALG00000011003	ENSMODG00000008526	ENSMUSG00000057060
ENSG00000183813	ENSPTRG00000014725	ENSPPAG00000008693	ENSMMUG00000022661	ENSOANG00000012155	ENSGALG00000039146	ENSMODG00000010830	ENSMUSG00000047898
ENSG00000183814	ENSPTRG00000002048	ENSPPAG00000029947	ENSMMUG00000016014	ENSOANG00000001486	ENSGALG00000009233	ENSMODG00000006033	ENSMUSG00000058729
ENSG00000183826	ENSPTRG00000018126	ENSPPAG00000038107	ENSMMUG00000001634	ENSOANG00000013167	ENSGALG00000010131	ENSMODG00000013317	ENSMUSG00000062202
ENSG00000183844	ENSPTRG00000013925	ENSPPAG00000030408	ENSMMUG00000004258	ENSOANG00000006434	ENSGALG00000016140	ENSMODG00000020962	ENSMUSG00000022938
ENSG00000183873	ENSPTRG00000014762	ENSPPAG00000036665	ENSMMUG00000015825	ENSOANG00000014912	ENSGALG00000006112	ENSMODG00000013384	ENSMUSG00000032511
ENSG00000183943	ENSPTRG00000022476	ENSPPAG00000043475	ENSMMUG00000008306	ENSOANG00000004046	ENSGALG00000042759	ENSMODG00000000005	ENSMUSG00000035725
ENSG00000183960	ENSPTRG00000014679	ENSPPAG00000043183	ENSMMUG00000005370	ENSOANG00000004990	ENSGALG00000011262	ENSMODG00000014786	ENSMUSG00000035580
ENSG00000184007	ENSPTRG00000047405	ENSPPAG00000032126	ENSMMUG00000012930	ENSOANG00000012358	ENSGALG00000003265	ENSMODG00000017554	ENSMUSG00000028788
ENSG00000184014	ENSPTRG00000003345	ENSPPAG00000033966	ENSMMUG00000021142	ENSOANG00000003117	ENSGALG00000005840	ENSMODG00000007790	ENSMUSG00000035901
ENSG00000184144	ENSPTRG00000001892	ENSPPAG00000028002	ENSMMUG00000018797	ENSOANG00000013469	ENSGALG00000000653	ENSMODG00000001692	ENSMUSG00000053024
ENSG00000184156	ENSPTRG00000020594	ENSPPAG00000036770	ENSMMUG00000000892	ENSOANG00000008100	ENSGALG00000037626	ENSMODG00000001213	ENSMUSG00000056258
ENSG00000184209	ENSPTRG00000023573	ENSPPAG00000000480	ENSMMUG00000008411	ENSOANG00000002697	ENSGALG00000003318	ENSMODG00000012481	ENSMUSG00000029402
ENSG00000184220	ENSPTRG00000015157	ENSPPAG00000038515	ENSMMUG00000002939	ENSOANG00000007529	ENSGALG00000015267	ENSMODG00000002275	ENSMUSG00000022748
ENSG00000184307	ENSPTRG00000015237	ENSPPAG00000033999	ENSMMUG00000001946	ENSOANG00000009513	ENSGALG00000015123	ENSMODG00000018168	ENSMUSG00000036304
ENSG00000184349	ENSPTRG00000017115	ENSPPAG00000014646	ENSMMUG00000018398	ENSOANG00000011401	ENSGALG00000000280	ENSMODG00000019334	ENSMUSG00000048915
ENSG00000184381	ENSPTRG00000014362	ENSPPAG00000028438	ENSMMUG00000002701	ENSOANG00000014673	ENSGALG00000012281	ENSMODG00000018735	ENSMUSG00000042632
ENSG00000184384	ENSPTRG00000004196	ENSPPAG00000033930	ENSMMUG00000014806	ENSOANG00000010498	ENSGALG00000017199	ENSMODG00000000104	ENSMUSG00000031925
ENSG00000184428	ENSPTRG00000020653	ENSPPAG00000034530	ENSMMUG00000022933	ENSOANG00000009984	ENSGALG00000029572	ENSMODG00000011600	ENSMUSG00000000934
ENSG00000184454	ENSPTRG00000000348	ENSPPAG00000042429	ENSMMUG00000002415	ENSOANG00000002203	ENSGALG00000030900	ENSMODG00000013091	ENSMUSG00000043924
ENSG00000184459	ENSPTRG00000014288	ENSPPAG00000029071	ENSMMUG00000006726	ENSOANG00000005523	ENSGALG00000039479	ENSMODG00000001355	ENSMUSG00000050108
ENSG00000184557	ENSPTRG00000052259	ENSPPAG00000015909	ENSMMUG00000017522	ENSOANG00000010894	ENSGALG00000027786	ENSMODG00000001881	ENSMUSG00000053113
ENSG00000184602	ENSPTRG00000041691	ENSPPAG00000001541	ENSMMUG00000014239	ENSOANG00000000988	ENSGALG00000028876	ENSMODG00000024781	ENSMUSG00000037972
ENSG00000184611	ENSPTRG00000012584	ENSPPAG00000034392	ENSMMUG00000019591	ENSOANG00000006183	ENSGALG00000038543	ENSMODG00000005699	ENSMUSG00000059742
ENSG00000184677	ENSPTRG00000000315	ENSPPAG00000034112	ENSMMUG00000018618	ENSOANG00000014447	ENSGALG00000004781	ENSMODG00000016092	ENSMUSG00000060862
ENSG00000184752	ENSPTRG00000005306	ENSPPAG00000014970	ENSMMUG00000018897	ENSOANG00000006618	ENSGALG00000011325	ENSMODG00000008277	ENSMUSG00000020022
ENSG00000184787	ENSPTRG00000013990	ENSPPAG00000031274	ENSMMUG00000006759	ENSOANG00000015568	ENSGALG00000005667	ENSMODG00000003406	ENSMUSG00000009293
ENSG00000184937	ENSPTRG00000003476	ENSPPAG00000033782	ENSMMUG00000009881	ENSOANG00000015147	ENSGALG00000012115	ENSMODG00000009646	ENSMUSG00000016458
ENSG00000184967	ENSPTRG00000050596	ENSPPAG00000042504	ENSMMUG00000006735	ENSOANG00000007306	ENSGALG00000002272	ENSMODG00000015342	ENSMUSG00000033294
ENSG00000184983	ENSPTRG00000014449	ENSPPAG00000037220	ENSMMUG00000013060	ENSOANG00000004240	ENSGALG00000035223	ENSMODG00000007030	ENSMUSG00000022450
ENSG00000185008	ENSPTRG00000015117	ENSPPAG00000042422	ENSMMUG00000012609	ENSOANG00000009495	ENSGALG00000015519	ENSMODG00000016811	ENSMUSG00000052516
ENSG00000185015	ENSPTRG00000020386	ENSPPAG00000034518	ENSMMUG00000011143	ENSOANG00000002031	ENSGALG00000033428	ENSMODG00000005921	ENSMUSG00000027555
ENSG00000185019	ENSPTRG00000013191	ENSPPAG00000029443	ENSMMUG00000002982	ENSOANG00000009113	ENSGALG00000035134	ENSMODG00000005454	ENSMUSG00000027300
ENSG00000185053	ENSPTRG00000020011	ENSPPAG00000030146	ENSMMUG00000006710	ENSOANG00000015006	ENSGALG00000013684	ENSMODG00000019067	ENSMUSG00000039539
ENSG00000185104	ENSPTRG00000000725	ENSPPAG00000032838	ENSMMUG00000019056	ENSOANG00000006035	ENSGALG00000010536	ENSMODG00000001243	ENSMUSG00000010517
ENSG00000185112	ENSPTRG00000030013	ENSPPAG00000004780	ENSMMUG00000010709	ENSOANG00000012743	ENSGALG00000041898	ENSMODG00000019826	ENSMUSG00000046546
ENSG00000185122	ENSPTRG00000048158	ENSPPAG00000029077	ENSMMUG00000014728	ENSOANG00000001941	ENSGALG00000036821	ENSMODG00000010663	ENSMUSG00000022556
ENSG00000185149	ENSPTRG00000016539	ENSPPAG00000008082	ENSMMUG00000014185	ENSOANG00000015672	ENSGALG00000009280	ENSMODG00000024959	ENSMUSG00000028004
ENSG00000185163	ENSPTRG00000005647	ENSPPAG00000028768	ENSMMUG00000006739	ENSOANG00000012187	ENSGALG00000032690	ENSMODG00000015355	ENSMUSG00000029504
ENSG00000185231	ENSPTRG00000047238	ENSPPAG00000000811	ENSMMUG00000016681	ENSOANG00000012498	ENSGALG00000035569	ENSMODG00000021413	ENSMUSG00000045569
ENSG00000185238	ENSPTRG00000003439	ENSPPAG00000042157	ENSMMUG00000010719	ENSOANG00000011286	ENSGALG00000003958	ENSMODG00000009124	ENSMUSG00000030505
ENSG00000185278	ENSPTRG00000001700	ENSPPAG00000001236	ENSMMUG00000022801	ENSOANG00000000922	ENSGALG00000004597	ENSMODG00000004228	ENSMUSG00000043467
ENSG00000185305	ENSPTRG00000016866	ENSPPAG00000038417	ENSMMUG00000011995	ENSOANG00000012944	ENSGALG00000014911	ENSMODG00000019467	ENSMUSG00000042348
ENSG00000185339	ENSPTRG00000014252	ENSPPAG00000043058	ENSMMUG00000019803	ENSOANG00000011553	ENSGALG00000048285	ENSMODG00000009490	ENSMUSG00000020432
ENSG00000185344	ENSPTRG00000005607	ENSPPAG00000036820	ENSMMUG00000006546	ENSOANG00000015326	ENSGALG00000003194	ENSMODG00000012545	ENSMUSG00000038023
ENSG00000185361	ENSPTRG00000029168	ENSPPAG00000016739	ENSMMUG00000010998	ENSOANG00000007043	ENSGALG00000004266	ENSMODG00000001026	ENSMUSG00000044469
ENSG00000185386	ENSPTRG00000050982	ENSPPAG00000036061	ENSMMUG00000014107	ENSOANG00000011226	ENSGALG00000040023	ENSMODG00000005636	ENSMUSG00000053137
ENSG00000185467	ENSPTRG00000019446	ENSPPAG00000040756	ENSMMUG00000019445	ENSOANG00000007721	ENSGALG00000004665	ENSMODG00000001093	ENSMUSG00000038770
ENSG00000185480	ENSPTRG00000005360	ENSPPAG00000036992	ENSMMUG00000005506	ENSOANG00000005568	ENSGALG00000012756	ENSMODG00000002544	ENSMUSG00000035365
ENSG00000185483	ENSPTRG00000024245	ENSPPAG00000010111	ENSMMUG00000004668	ENSOANG00000008332	ENSGALG00000011019	ENSMODG00000001352	ENSMUSG00000035305
ENSG00000185624	ENSPTRG00000009772	ENSPPAG00000035479	ENSMMUG00000009242	ENSOANG00000006117	ENSGALG00000038290	ENSMODG00000003000	ENSMUSG00000025130
ENSG00000185630	ENSPTRG00000001611	ENSPPAG00000012661	ENSMMUG00000019108	ENSOANG00000006908	ENSGALG00000003429	ENSMODG00000001238	ENSMUSG00000052534
ENSG00000185652	ENSPTRG00000004564	ENSPPAG00000043357	ENSMMUG00000014646	ENSOANG00000001146	ENSGALG00000053526	ENSMODG00000018011	ENSMUSG00000049107
ENSG00000185697	ENSPTRG00000020308	ENSPPAG00000031091	ENSMMUG00000013974	ENSOANG00000002308	ENSGALG00000033304	ENSMODG00000007964	ENSMUSG00000025912
ENSG00000185728	ENSPTRG00000049135	ENSPPAG00000043483	ENSMMUG00000006729	ENSOANG00000005053	ENSGALG00000039774	ENSMODG00000008255	ENSMUSG00000047213
ENSG00000185736	ENSPTRG00000002241	ENSPPAG00000039162	ENSMMUG00000017120	ENSOANG00000006089	ENSGALG00000006797	ENSMODG00000006359	ENSMUSG00000052551
ENSG00000185760	ENSPTRG00000018339	ENSPPAG00000040956	ENSMMUG00000015320	ENSOANG00000003444	ENSGALG00000037249	ENSMODG00000018548	ENSMUSG00000028033
ENSG00000185774	ENSPTRG00000015948	ENSPPAG00000033844	ENSMMUG00000030380	ENSOANG00000006672	ENSGALG00000034621	ENSMODG00000000625	ENSMUSG00000029088
ENSG00000185811	ENSPTRG00000019187	ENSPPAG00000034817	ENSMMUG00000000504	ENSOANG00000000286	ENSGALG00000013086	ENSMODG00000009274	ENSMUSG00000018654
ENSG00000185813	ENSPTRG00000009776	ENSPPAG00000032334	ENSMMUG00000012889	ENSOANG00000005975	ENSGALG00000007251	ENSMODG00000003065	ENSMUSG00000025137
ENSG00000185825	ENSPTRG00000046838	ENSPPAG00000033741	ENSMMUG00000012744	ENSOANG00000010212	ENSGALG00000035236	ENSMODG00000008300	ENSMUSG00000002015
ENSG00000185838	ENSPTRG00000044843	ENSPPAG00000041675	ENSMMUG00000017144	ENSOANG00000013233	ENSGALG00000001925	ENSMODG00000021175	ENSMUSG00000000884
ENSG00000185875	ENSPTRG00000002368	ENSPPAG00000002058	ENSMMUG00000022383	ENSOANG00000006024	ENSGALG00000007677	ENSMODG00000024109	ENSMUSG00000048550
ENSG00000185896	ENSPTRG00000006055	ENSPPAG00000034963	ENSMMUG00000009790	ENSOANG00000015635	ENSGALG00000037697	ENSMODG00000003894	ENSMUSG00000031447
ENSG00000185909	ENSPTRG00000014914	ENSPPAG00000043715	ENSMMUG00000002833	ENSOANG00000013712	ENSGALG00000006776	ENSMODG00000013022	ENSMUSG00000032609
ENSG00000185917	ENSPTRG00000013884	ENSPPAG00000040871	ENSMMUG00000001125	ENSOANG00000009763	ENSGALG00000016024	ENSMODG00000021048	ENSMUSG00000022948
ENSG00000185942	ENSPTRG00000020292	ENSPPAG00000034556	ENSMMUG00000009144	ENSOANG00000005046	ENSGALG00000034899	ENSMODG00000008298	ENSMUSG00000055761
ENSG00000185963	ENSPTRG00000021116	ENSPPAG00000035524	ENSMMUG00000001061	ENSOANG00000006791	ENSGALG00000005249	ENSMODG00000012581	ENSMUSG00000037933
ENSG00000186001	ENSPTRG00000015797	ENSPPAG00000040057	ENSMMUG00000000184	ENSOANG00000014285	ENSGALG00000007595	ENSMODG00000018392	ENSMUSG00000022801
ENSG00000186051	ENSPTRG00000021225	ENSPPAG00000004739	ENSMMUG00000002671	ENSOANG00000004194	ENSGALG00000054131	ENSMODG00000022957	ENSMUSG00000028417
ENSG00000186075	ENSPTRG00000009105	ENSPPAG00000029253	ENSMMUG00000017341	ENSOANG00000005691	ENSGALG00000013484	ENSMODG00000012909	ENSMUSG00000017195
ENSG00000186104	ENSPTRG00000003388	ENSPPAG00000042738	ENSMMUG00000000761	ENSOANG00000006368	ENSGALG00000006050	ENSMODG00000007273	ENSMUSG00000030670
ENSG00000186106	ENSPTRG00000020473	ENSPPAG00000028250	ENSMMUG00000009958	ENSOANG00000008353	ENSGALG00000041445	ENSMODG00000006275	ENSMUSG00000048307
ENSG00000186111	ENSPTRG00000010273	ENSPPAG00000029984	ENSMMUG00000008137	ENSOANG00000006295	ENSGALG00000000784	ENSMODG00000006823	ENSMUSG00000034902
ENSG00000186260	ENSPTRG00000007791	ENSPPAG00000040279	ENSMMUG00000017379	ENSOANG00000007151	ENSGALG00000003026	ENSMODG00000004880	ENSMUSG00000009569
ENSG00000186283	ENSPTRG00000001726	ENSPPAG00000035693	ENSMMUG00000006261	ENSOANG00000000957	ENSGALG00000004216	ENSMODG00000006073	ENSMUSG00000060519
ENSG00000186297	ENSPTRG00000006832	ENSPPAG00000037305	ENSMMUG00000023554	ENSOANG00000009524	ENSGALG00000016744	ENSMODG00000000840	ENSMUSG00000055078
ENSG00000186318	ENSPTRG00000004324	ENSPPAG00000037875	ENSMMUG00000007785	ENSOANG00000014353	ENSGALG00000007298	ENSMODG00000013692	ENSMUSG00000032086
ENSG00000186340	ENSPTRG00000047585	ENSPPAG00000040021	ENSMMUG00000023631	ENSOANG00000007595	ENSGALG00000011200	ENSMODG00000005780	ENSMUSG00000023885
ENSG00000186532	ENSPTRG00000008538	ENSPPAG00000037741	ENSMMUG00000022195	ENSOANG00000010879	ENSGALG00000003031	ENSMODG00000010537	ENSMUSG00000018809
ENSG00000186591	ENSPTRG00000041671	ENSPPAG00000040966	ENSMMUG00000017542	ENSOANG00000011459	ENSGALG00000031975	ENSMODG00000014636	ENSMUSG00000039159
ENSG00000186625	ENSPTRG00000018694	ENSPPAG00000042653	ENSMMUG00000004646	ENSOANG00000001065	ENSGALG00000012378	ENSMODG00000016819	ENSMUSG00000019794
ENSG00000186666	ENSPTRG00000004916	ENSPPAG00000019278	ENSMMUG00000022911	ENSOANG00000007743	ENSGALG00000043400	ENSMODG00000004282	ENSMUSG00000037525
ENSG00000186866	ENSPTRG00000014001	ENSPPAG00000035189	ENSMMUG00000010700	ENSOANG00000012784	ENSGALG00000006141	ENSMODG00000019655	ENSMUSG00000020260
ENSG00000186871	ENSPTRG00000022023	ENSPPAG00000031861	ENSMMUG00000012957	ENSOANG00000014708	ENSGALG00000003881	ENSMODG00000010916	ENSMUSG00000051220
ENSG00000186891	ENSPTRG00000000009	ENSPPAG00000038527	ENSMMUG00000014205	ENSOANG00000022143	ENSGALG00000001882	ENSMODG00000028425	ENSMUSG00000041954
ENSG00000186895	ENSPTRG00000004001	ENSPPAG00000041885	ENSMMUG00000002969	ENSOANG00000007412	ENSGALG00000026853	ENSMODG00000004114	ENSMUSG00000031074
ENSG00000186951	ENSPTRG00000014505	ENSPPAG00000039570	ENSMMUG00000016258	ENSOANG00000006277	ENSGALG00000041470	ENSMODG00000007365	ENSMUSG00000022383
ENSG00000187033	ENSPTRG00000015610	ENSPPAG00000040625	ENSMMUG00000021897	ENSOANG00000005421	ENSGALG00000009383	ENSMODG00000016098	ENSMUSG00000051860
ENSG00000187045	ENSPTRG00000014327	ENSPPAG00000043473	ENSMMUG00000000151	ENSOANG00000013614	ENSGALG00000012483	ENSMODG00000000693	ENSMUSG00000016942
ENSG00000187051	ENSPTRG00000014399	ENSPPAG00000006151	ENSMMUG00000004501	ENSOANG00000011025	ENSGALG00000029810	ENSMODG00000009374	ENSMUSG00000051518
ENSG00000187068	ENSPTRG00000052586	ENSPPAG00000027965	ENSMMUG00000000430	ENSOANG00000015271	ENSGALG00000050049	ENSMODG00000002659	ENSMUSG00000043391
ENSG00000187123	ENSPTRG00000012524	ENSPPAG00000043249	ENSMMUG00000001914	ENSOANG00000006071	ENSGALG00000012470	ENSMODG00000003553	ENSMUSG00000050447
ENSG00000187210	ENSPTRG00000043705	ENSPPAG00000018525	ENSMMUG00000020406	ENSOANG00000005174	ENSGALG00000015166	ENSMODG00000024629	ENSMUSG00000038843
ENSG00000187231	ENSPTRG00000012695	ENSPPAG00000037546	ENSMMUG00000019690	ENSOANG00000008646	ENSGALG00000009031	ENSMODG00000010177	ENSMUSG00000042272
ENSG00000187257	ENSPTRG00000019338	ENSPPAG00000029764	ENSMMUG00000009006	ENSOANG00000015065	ENSGALG00000008328	ENSMODG00000017154	ENSMUSG00000039968
ENSG00000187260	ENSPTRG00000052085	ENSPPAG00000030595	ENSMMUG00000006248	ENSOANG00000006174	ENSGALG00000019690	ENSMODG00000004545	ENSMUSG00000055235
ENSG00000187391	ENSPTRG00000019341	ENSPPAG00000038074	ENSMMUG00000001801	ENSOANG00000015075	ENSGALG00000038834	ENSMODG00000017143	ENSMUSG00000040003
ENSG00000187486	ENSPTRG00000028707	ENSPPAG00000016577	ENSMMUG00000023580	ENSOANG00000007682	ENSGALG00000020505	ENSMODG00000007004	ENSMUSG00000096146
ENSG00000187498	ENSPTRG00000006031	ENSPPAG00000026177	ENSMMUG00000022280	ENSOANG00000015603	ENSGALG00000036798	ENSMODG00000004766	ENSMUSG00000031502
ENSG00000187554	ENSPTRG00000030151	ENSPPAG00000008829	ENSMMUG00000000870	ENSOANG00000001445	ENSGALG00000009392	ENSMODG00000024704	ENSMUSG00000079164
ENSG00000187555	ENSPTRG00000007750	ENSPPAG00000036924	ENSMMUG00000004059	ENSOANG00000008251	ENSGALG00000007307	ENSMODG00000005702	ENSMUSG00000022710
ENSG00000187566	ENSPTRG00000017755	ENSPPAG00000011964	ENSMMUG00000016626	ENSOANG00000011852	ENSGALG00000012688	ENSMODG00000011227	ENSMUSG00000044231
ENSG00000187672	ENSPTRG00000015035	ENSPPAG00000038693	ENSMMUG00000021620	ENSOANG00000020270	ENSGALG00000005419	ENSMODG00000012392	ENSMUSG00000040640
ENSG00000187676	ENSPTRG00000005761	ENSPPAG00000029099	ENSMMUG00000013713	ENSOANG00000015475	ENSGALG00000017076	ENSMODG00000009353	ENSMUSG00000051950
ENSG00000187688	ENSPTRG00000008812	ENSPPAG00000040502	ENSMMUG00000015614	ENSOANG00000012689	ENSGALG00000004519	ENSMODG00000011239	ENSMUSG00000018507
ENSG00000187726	ENSPTRG00000047842	ENSPPAG00000035553	ENSMMUG00000023638	ENSOANG00000007209	ENSGALG00000017317	ENSMODG00000007547	ENSMUSG00000030708
ENSG00000187772	ENSPTRG00000018453	ENSPPAG00000038725	ENSMMUG00000014470	ENSOANG00000010299	ENSGALG00000026761	ENSMODG00000018035	ENSMUSG00000063804
ENSG00000188026	ENSPTRG00000022983	ENSPPAG00000028559	ENSMMUG00000008416	ENSOANG00000015333	ENSGALG00000003314	ENSMODG00000012490	ENSMUSG00000029392
ENSG00000188042	ENSPTRG00000013065	ENSPPAG00000002191	ENSMMUG00000011516	ENSOANG00000011765	ENSGALG00000052743	ENSMODG00000023112	ENSMUSG00000049866
ENSG00000188158	ENSPTRG00000021705	ENSPPAG00000031794	ENSMMUG00000012894	ENSOANG00000003878	ENSGALG00000016543	ENSMODG00000017147	ENSMUSG00000059493
ENSG00000188215	ENSPTRG00000045635	ENSPPAG00000042852	ENSMMUG00000016746	ENSOANG00000014290	ENSGALG00000002267	ENSMODG00000007070	ENSMUSG00000048787
ENSG00000188322	ENSPTRG00000046337	ENSPPAG00000029983	ENSMMUG00000000515	ENSOANG00000008664	ENSGALG00000014179	ENSMODG00000015518	ENSMUSG00000042978
ENSG00000188338	ENSPTRG00000043890	ENSPPAG00000008402	ENSMMUG00000010342	ENSOANG00000005465	ENSGALG00000028871	ENSMODG00000012273	ENSMUSG00000010064
ENSG00000188419	ENSPTRG00000022071	ENSPPAG00000034301	ENSMMUG00000016776	ENSOANG00000007635	ENSGALG00000006906	ENSMODG00000014364	ENSMUSG00000025531
ENSG00000188517	ENSPTRG00000016356	ENSPPAG00000027300	ENSMMUG00000017703	ENSOANG00000013880	ENSGALG00000039411	ENSMODG00000020594	ENSMUSG00000058897
ENSG00000188529	ENSPTRG00000044753	ENSPPAG00000032557	ENSMMUG00000013784	ENSOANG00000004308	ENSGALG00000004133	ENSMODG00000013020	ENSMUSG00000028676
ENSG00000188554	ENSPTRG00000009241	ENSPPAG00000030572	ENSMMUG00000010433	ENSOANG00000011557	ENSGALG00000002765	ENSMODG00000015157	ENSMUSG00000017119
ENSG00000188582	ENSPTRG00000015488	ENSPPAG00000009521	ENSMMUG00000003927	ENSOANG00000003643	ENSGALG00000021180	ENSMODG00000021241	ENSMUSG00000064225
ENSG00000188706	ENSPTRG00000052796	ENSPPAG00000038981	ENSMMUG00000020699	ENSOANG00000007237	ENSGALG00000031551	ENSMODG00000013228	ENSMUSG00000036985
ENSG00000188729	ENSPTRG00000046164	ENSPPAG00000031371	ENSMMUG00000020068	ENSOANG00000004449	ENSGALG00000007226	ENSMODG00000015103	ENSMUSG00000052276
ENSG00000188783	ENSPTRG00000022635	ENSPPAG00000031486	ENSMMUG00000021641	ENSOANG00000001911	ENSGALG00000034456	ENSMODG00000001105	ENSMUSG00000041577
ENSG00000188784	ENSPTRG00000000276	ENSPPAG00000036129	ENSMMUG00000032230	ENSOANG00000015167	ENSGALG00000014176	ENSMODG00000015910	ENSMUSG00000028751
