bgeeGeneId	geneId	geneName	geneDescription	speciesId	geneBioTypeId	ensemblGene	geneMappedToGeneIdCount
235009	ENSLOCG00000019461	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235010	ENSLOCG00000019462	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235011	ENSLOCG00000019463	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235012	ENSLOCG00000019464	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235013	ENSLOCG00000019465	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235014	ENSLOCG00000019466	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235015	ENSLOCG00000019467	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235016	ENSLOCG00000019468	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235017	ENSLOCG00000019469	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235018	ENSLOCG00000019470	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235019	ENSLOCG00000019471			7918	10	1	1
235020	ENSLOCG00000019472	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235021	ENSLOCG00000019473	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235022	ENSLOCG00000019474	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235023	ENSLOCG00000019475	RNU4ATAC16P	RNA, U4atac small nuclear 16, pseudogene [Source:HGNC Symbol;Acc:HGNC:46902]	7918	9	1	1
235024	ENSLOCG00000019476	U2	U2 spliceosomal RNA [Source:RFAM;Acc:RF00004]	7918	9	1	1
235025	ENSLOCG00000019477	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235026	ENSLOCG00000019478	U2	U2 spliceosomal RNA [Source:RFAM;Acc:RF00004]	7918	9	1	1
235027	ENSLOCG00000019479	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235028	ENSLOCG00000019480	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235029	ENSLOCG00000019481	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235030	ENSLOCG00000019482	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235031	ENSLOCG00000019483	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235032	ENSLOCG00000019484	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235033	ENSLOCG00000019485	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235034	ENSLOCG00000019486	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235035	ENSLOCG00000019487	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235036	ENSLOCG00000019488	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235037	ENSLOCG00000019489	U1	U1 spliceosomal RNA [Source:RFAM;Acc:RF00003]	7918	9	1	1
235038	ENSLOCG00000019490	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235039	ENSLOCG00000019491	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235040	ENSLOCG00000019492		microRNA 34a [Source:HGNC Symbol;Acc:HGNC:31635]	7918	3	1	1
235041	ENSLOCG00000019493	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235042	ENSLOCG00000019494		microRNA 20a [Source:HGNC Symbol;Acc:HGNC:31577]	7918	3	1	1
235043	ENSLOCG00000019495	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235044	ENSLOCG00000019496	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235045	ENSLOCG00000019497	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235046	ENSLOCG00000019498			7918	3	1	1
235047	ENSLOCG00000019499	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235048	ENSLOCG00000019500	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235049	ENSLOCG00000019501	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235050	ENSLOCG00000019502	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235051	ENSLOCG00000019503			7918	3	1	1
235052	ENSLOCG00000019504	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235053	ENSLOCG00000019505	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235054	ENSLOCG00000019506	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235055	ENSLOCG00000019507	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235056	ENSLOCG00000019508	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235057	ENSLOCG00000019509	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235058	ENSLOCG00000019510	U1	U1 spliceosomal RNA [Source:RFAM;Acc:RF00003]	7918	9	1	1
235059	ENSLOCG00000019511	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235060	ENSLOCG00000019512	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235061	ENSLOCG00000019513	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235062	ENSLOCG00000019514	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235063	ENSLOCG00000019515	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235064	ENSLOCG00000019516	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235065	ENSLOCG00000019517	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235066	ENSLOCG00000019518	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235067	ENSLOCG00000019519	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235068	ENSLOCG00000019520	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235069	ENSLOCG00000019521	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235070	ENSLOCG00000019522	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235071	ENSLOCG00000019523	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235072	ENSLOCG00000019524	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235073	ENSLOCG00000019525	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235074	ENSLOCG00000019526		microRNA 455 [Source:HGNC Symbol;Acc:HGNC:32344]	7918	3	1	1
235075	ENSLOCG00000019527		microRNA 30c-2 [Source:HGNC Symbol;Acc:HGNC:31627]	7918	3	1	1
235076	ENSLOCG00000019528	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235077	ENSLOCG00000019529			7918	3	1	1
235078	ENSLOCG00000019530	U2	U2 spliceosomal RNA [Source:RFAM;Acc:RF00004]	7918	9	1	1
235079	ENSLOCG00000019531	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235080	ENSLOCG00000019532	U2	U2 spliceosomal RNA [Source:RFAM;Acc:RF00004]	7918	9	1	1
235081	ENSLOCG00000019533	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235082	ENSLOCG00000019534	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235083	ENSLOCG00000019535	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235084	ENSLOCG00000019536	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235085	ENSLOCG00000019537			7918	10	1	1
235086	ENSLOCG00000019538	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235087	ENSLOCG00000019539	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235088	ENSLOCG00000019540	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235089	ENSLOCG00000019541	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235090	ENSLOCG00000019542	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235091	ENSLOCG00000019543			7918	3	1	1
235092	ENSLOCG00000019544	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235093	ENSLOCG00000019545	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235094	ENSLOCG00000019546	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235095	ENSLOCG00000019547			7918	10	1	1
235096	ENSLOCG00000019548	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235097	ENSLOCG00000019549		microRNA 29b-1 [Source:HGNC Symbol;Acc:HGNC:31619]	7918	3	1	1
235098	ENSLOCG00000019550	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235099	ENSLOCG00000019551	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235100	ENSLOCG00000019552	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235101	ENSLOCG00000019553	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235102	ENSLOCG00000019554	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235103	ENSLOCG00000019555	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235104	ENSLOCG00000019556	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235105	ENSLOCG00000019557	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235106	ENSLOCG00000019558	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235107	ENSLOCG00000019559	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235108	ENSLOCG00000019560		microRNA 128-2 [Source:HGNC Symbol;Acc:HGNC:31511]	7918	3	1	1
235109	ENSLOCG00000019561	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235110	ENSLOCG00000019562	U2	U2 spliceosomal RNA [Source:RFAM;Acc:RF00004]	7918	9	1	1
235111	ENSLOCG00000019563	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235112	ENSLOCG00000019564	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235113	ENSLOCG00000019565	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235114	ENSLOCG00000019566	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235115	ENSLOCG00000019567	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235116	ENSLOCG00000019568	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235117	ENSLOCG00000019569	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235118	ENSLOCG00000019570	SNORD66	small nucleolar RNA, C/D box 66 [Source:HGNC Symbol;Acc:HGNC:32727]	7918	10	1	1
235119	ENSLOCG00000019571	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235120	ENSLOCG00000019572	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235121	ENSLOCG00000019573	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235122	ENSLOCG00000019574	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235123	ENSLOCG00000019575	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235124	ENSLOCG00000019576	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235125	ENSLOCG00000019577	U1	U1 spliceosomal RNA [Source:RFAM;Acc:RF00003]	7918	9	1	1
235126	ENSLOCG00000019578			7918	3	1	1
235127	ENSLOCG00000019579	U2	U2 spliceosomal RNA [Source:RFAM;Acc:RF00004]	7918	9	1	1
235128	ENSLOCG00000019580	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235129	ENSLOCG00000019581	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235130	ENSLOCG00000019582	U2	U2 spliceosomal RNA [Source:RFAM;Acc:RF00004]	7918	9	1	1
235131	ENSLOCG00000019583	U2	U2 spliceosomal RNA [Source:RFAM;Acc:RF00004]	7918	9	1	1
235132	ENSLOCG00000019584	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235133	ENSLOCG00000019585	RNase_MRP	RNase MRP [Source:RFAM;Acc:RF00030]	7918	14	1	1
235134	ENSLOCG00000019586	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235135	ENSLOCG00000019587	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235136	ENSLOCG00000019588	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235137	ENSLOCG00000019589	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235138	ENSLOCG00000019590	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235139	ENSLOCG00000019591	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235140	ENSLOCG00000019592	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235141	ENSLOCG00000019593	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235142	ENSLOCG00000019594		microRNA 145 [Source:HGNC Symbol;Acc:HGNC:31532]	7918	3	1	1
235143	ENSLOCG00000019595	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]	7918	9	1	1
235144	ENSLOCG00000019596	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235145	ENSLOCG00000019597	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235146	ENSLOCG00000019598	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235147	ENSLOCG00000019599	SNORA63	Small nucleolar RNA SNORA63 [Source:RFAM;Acc:RF00092]	7918	10	1	1
235148	ENSLOCG00000019600	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235149	ENSLOCG00000019601	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235150	ENSLOCG00000019602		microRNA 363 [Source:HGNC Symbol;Acc:HGNC:32023]	7918	3	1	1
235151	ENSLOCG00000019603	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235152	ENSLOCG00000019604	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235153	ENSLOCG00000019605	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235154	ENSLOCG00000019606	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235155	ENSLOCG00000019607	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]	7918	9	1	1
235156	ENSLOCG00000019608	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235157	ENSLOCG00000019609	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235158	ENSLOCG00000019610	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235159	ENSLOCG00000019611	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235160	ENSLOCG00000019612	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235161	ENSLOCG00000019613	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235162	ENSLOCG00000019614	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235163	ENSLOCG00000019615	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235164	ENSLOCG00000019616			7918	3	1	1
235165	ENSLOCG00000019617	U2	U2 spliceosomal RNA [Source:RFAM;Acc:RF00004]	7918	9	1	1
235166	ENSLOCG00000019618			7918	3	1	1
235167	ENSLOCG00000019619	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235168	ENSLOCG00000019620			7918	3	1	1
235169	ENSLOCG00000019621	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235170	ENSLOCG00000019622	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235171	ENSLOCG00000019623	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235172	ENSLOCG00000019624	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235173	ENSLOCG00000019625	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235174	ENSLOCG00000019626	U1	U1 spliceosomal RNA [Source:RFAM;Acc:RF00003]	7918	9	1	1
235175	ENSLOCG00000019627	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235176	ENSLOCG00000019628	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235177	ENSLOCG00000019629	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235178	ENSLOCG00000019630	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235179	ENSLOCG00000019631	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235180	ENSLOCG00000019632	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235181	ENSLOCG00000019633			7918	10	1	1
235182	ENSLOCG00000019634	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235183	ENSLOCG00000019635	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235184	ENSLOCG00000019636			7918	3	1	1
235185	ENSLOCG00000019637	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235186	ENSLOCG00000019638	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235187	ENSLOCG00000019639	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235188	ENSLOCG00000019640	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235189	ENSLOCG00000019641	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235190	ENSLOCG00000019642	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235191	ENSLOCG00000019643			7918	3	1	1
235192	ENSLOCG00000019644			7918	9	1	1
235193	ENSLOCG00000019645	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]	7918	9	1	1
235194	ENSLOCG00000019646	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235195	ENSLOCG00000019647	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235196	ENSLOCG00000019648	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235197	ENSLOCG00000019649	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235198	ENSLOCG00000019650	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235199	ENSLOCG00000019651			7918	3	1	1
235200	ENSLOCG00000019652	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235201	ENSLOCG00000019653	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235202	ENSLOCG00000019654	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235203	ENSLOCG00000019655	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]	7918	9	1	1
235204	ENSLOCG00000019656	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235205	ENSLOCG00000019657			7918	3	1	1
235206	ENSLOCG00000019658	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235207	ENSLOCG00000019659	U1	U1 spliceosomal RNA [Source:RFAM;Acc:RF00003]	7918	9	1	1
235208	ENSLOCG00000019660		microRNA 301a [Source:HGNC Symbol;Acc:HGNC:31622]	7918	3	1	1
235209	ENSLOCG00000019661	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235210	ENSLOCG00000019662	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235211	ENSLOCG00000019663	U2	U2 spliceosomal RNA [Source:RFAM;Acc:RF00004]	7918	9	1	1
235212	ENSLOCG00000019664	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235213	ENSLOCG00000019665	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235214	ENSLOCG00000019666			7918	3	1	1
235215	ENSLOCG00000019667	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235216	ENSLOCG00000019668	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235217	ENSLOCG00000019669	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235218	ENSLOCG00000019670	U2	U2 spliceosomal RNA [Source:RFAM;Acc:RF00004]	7918	9	1	1
235219	ENSLOCG00000019671	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235220	ENSLOCG00000019672	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235221	ENSLOCG00000019673	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235222	ENSLOCG00000019674	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235223	ENSLOCG00000019675	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235224	ENSLOCG00000019676	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235225	ENSLOCG00000019677	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235226	ENSLOCG00000019678	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235227	ENSLOCG00000019679	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235228	ENSLOCG00000019680	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235229	ENSLOCG00000019681			7918	10	1	1
235230	ENSLOCG00000019682			7918	14	1	1
235231	ENSLOCG00000019683		microRNA 181a-1 [Source:HGNC Symbol;Acc:HGNC:31590]	7918	3	1	1
235232	ENSLOCG00000019684	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235233	ENSLOCG00000019685	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235234	ENSLOCG00000019686			7918	3	1	1
235235	ENSLOCG00000019687	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235236	ENSLOCG00000019688	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235237	ENSLOCG00000019689			7918	3	1	1
235238	ENSLOCG00000019690	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235239	ENSLOCG00000019691	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235240	ENSLOCG00000019692			7918	3	1	1
235241	ENSLOCG00000019693			7918	10	1	1
235242	ENSLOCG00000019694	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235243	ENSLOCG00000019695	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235244	ENSLOCG00000019696	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235245	ENSLOCG00000019697			7918	10	1	1
235246	ENSLOCG00000019698	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235247	ENSLOCG00000019699	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235248	ENSLOCG00000019700	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
235249	ENSLOCG00000019701			7918	10	1	1
235250	ENSLOCG00000019702			7918	10	1	1
235251	ENSLOCG00000019703			7918	10	1	1
235252	ENSLOCG00000019704	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]	7918	9	1	1
235253	ENSLOCG00000019705	U2	U2 spliceosomal RNA [Source:RFAM;Acc:RF00004]	7918	9	1	1
235254	ENSLOCG00000019706	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	7918	8	1	1
