9986	9031	9606	9544	10116	10090
ENSOCUG00000017267	ENSGALG00000007716	ENSG00000137700	ENSMMUG00000016890	ENSRNOG00000011361	ENSMUSG00000032114
ENSOCUG00000017272	ENSGALG00000011068	ENSG00000082438	ENSMMUG00000009400	ENSRNOG00000027016	ENSMUSG00000034903
ENSOCUG00000017274	ENSGALG00000008666	ENSG00000163599	ENSMMUG00000015903	ENSRNOG00000054129	ENSMUSG00000026011
ENSOCUG00000017281	ENSGALG00000008930	ENSG00000170340	ENSMMUG00000014181	ENSRNOG00000009267	ENSMUSG00000051650
ENSOCUG00000017283	ENSGALG00000037339	ENSG00000163104	ENSMMUG00000022242	ENSRNOG00000006391	ENSMUSG00000029920
ENSOCUG00000017285	ENSGALG00000031449	ENSG00000164794	ENSMMUG00000018706	ENSRNOG00000004117	ENSMUSG00000022342
ENSOCUG00000017288	ENSGALG00000042733	ENSG00000182224	ENSMMUG00000063668	ENSRNOG00000066275	ENSMUSG00000044795
ENSOCUG00000017291	ENSGALG00000038627	ENSG00000145868	ENSMMUG00000016908	ENSRNOG00000019063	ENSMUSG00000042211
ENSOCUG00000017294	ENSGALG00000047167	ENSG00000176410	ENSMMUG00000011368	ENSRNOG00000031721	ENSMUSG00000061118
ENSOCUG00000017297	ENSGALG00000037510	ENSG00000071462	ENSMMUG00000011367	ENSRNOG00000033700	ENSMUSG00000005378
ENSOCUG00000017300	ENSGALG00000010402	ENSG00000163106	ENSMMUG00000022244	ENSRNOG00000006583	ENSMUSG00000029919
ENSOCUG00000017302	ENSGALG00000001916	ENSG00000184347	ENSMMUG00000017087	ENSRNOG00000007377	ENSMUSG00000056427
ENSOCUG00000017304	ENSGALG00000015538	ENSG00000170871	ENSMMUG00000016999	ENSRNOG00000027623	ENSMUSG00000029190
ENSOCUG00000017305	ENSGALG00000009082	ENSG00000163050	ENSMMUG00000008636	ENSRNOG00000043201	ENSMUSG00000026489
ENSOCUG00000017306	ENSGALG00000041722	ENSG00000106089	ENSMMUG00000014555	ENSRNOG00000029165	ENSMUSG00000007207
ENSOCUG00000017307	ENSGALG00000016467	ENSG00000163029	ENSMMUG00000012056	ENSRNOG00000004908	ENSMUSG00000020608
ENSOCUG00000017308	ENSGALG00000040703	ENSG00000137312	ENSMMUG00000014071	ENSRNOG00000000826	ENSMUSG00000059714
ENSOCUG00000017309	ENSGALG00000001383	ENSG00000164270	ENSMMUG00000016913	ENSRNOG00000019134	ENSMUSG00000026322
ENSOCUG00000017310	ENSGALG00000003560	ENSG00000103546	ENSMMUG00000020238	ENSRNOG00000016311	ENSMUSG00000055368
ENSOCUG00000017314	ENSGALG00000028360	ENSG00000182050	ENSMMUG00000060394	ENSRNOG00000004149	ENSMUSG00000019888
ENSOCUG00000017317	ENSGALG00000009158	ENSG00000143776	ENSMMUG00000008638	ENSRNOG00000002841	ENSMUSG00000026490
ENSOCUG00000017318	ENSGALG00000047442	ENSG00000143107	ENSMMUG00000010156	ENSRNOG00000020421	ENSMUSG00000045326
ENSOCUG00000017326	ENSGALG00000008549	ENSG00000137822	ENSMMUG00000017076	ENSRNOG00000012798	ENSMUSG00000027263
ENSOCUG00000017330	ENSGALG00000002992	ENSG00000123977	ENSMMUG00000013252	ENSRNOG00000016247	ENSMUSG00000053161
ENSOCUG00000017331	ENSGALG00000009782	ENSG00000164134	ENSMMUG00000018184	ENSRNOG00000012385	ENSMUSG00000063273
ENSOCUG00000017333	ENSGALG00000040084	ENSG00000124532	ENSMMUG00000001018	ENSRNOG00000017545	ENSMUSG00000021339
ENSOCUG00000017336	ENSGALG00000007234	ENSG00000171365	ENSMMUG00000023056	ENSRNOG00000002862	ENSMUSG00000004317
ENSOCUG00000017337	ENSGALG00000042201	ENSG00000067369	ENSMMUG00000017078	ENSRNOG00000013837	ENSMUSG00000043909
ENSOCUG00000017338	ENSGALG00000015630	ENSG00000164176	ENSMMUG00000007661	ENSRNOG00000033064	ENSMUSG00000034488
ENSOCUG00000017339	ENSGALG00000005512	ENSG00000197077	ENSMMUG00000031049	ENSRNOG00000052424	ENSMUSG00000051339
ENSOCUG00000017341	ENSGALG00000036288	ENSG00000180304	ENSMMUG00000044385	ENSRNOG00000015953	ENSMUSG00000040652
ENSOCUG00000017342	ENSGALG00000034218	ENSG00000170515	ENSMMUG00000020758	ENSRNOG00000004904	ENSMUSG00000025364
ENSOCUG00000017344	ENSGALG00000005035	ENSG00000156650	ENSMMUG00000023488	ENSRNOG00000012850	ENSMUSG00000021767
ENSOCUG00000017347	ENSGALG00000011058	ENSG00000116678	ENSMMUG00000003265	ENSRNOG00000023664	ENSMUSG00000057722
ENSOCUG00000017348	ENSGALG00000015143	ENSG00000118271	ENSMMUG00000052277	ENSRNOG00000016275	ENSMUSG00000061808
ENSOCUG00000017349	ENSGALG00000037941	ENSG00000135482	ENSMMUG00000021084	ENSRNOG00000040281	ENSMUSG00000039810
ENSOCUG00000017350	ENSGALG00000002679	ENSG00000151948	ENSMMUG00000012564	ENSRNOG00000000961	ENSMUSG00000049971
ENSOCUG00000017352	ENSGALG00000053250	ENSG00000139641	ENSMMUG00000021979	ENSRNOG00000060753	ENSMUSG00000025366
ENSOCUG00000017353	ENSGALG00000007512	ENSG00000133422	ENSMMUG00000005898	ENSRNOG00000019624	ENSMUSG00000034543
ENSOCUG00000017354	ENSGALG00000007882	ENSG00000150776	ENSMMUG00000019421	ENSRNOG00000009958	ENSMUSG00000059820
ENSOCUG00000017359	ENSGALG00000009110	ENSG00000128534	ENSMMUG00000060460	ENSRNOG00000070946	ENSMUSG00000044155
ENSOCUG00000017362	ENSGALG00000004071	ENSG00000171208	ENSMMUG00000028921	ENSRNOG00000016245	ENSMUSG00000036902
ENSOCUG00000017365	ENSGALG00000011132	ENSG00000153250	ENSMMUG00000016825	ENSRNOG00000008482	ENSMUSG00000026970
ENSOCUG00000017366	ENSGALG00000012246	ENSG00000048991	ENSMMUG00000009844	ENSRNOG00000004099	ENSMUSG00000056211
ENSOCUG00000017367	ENSGALG00000012241	ENSG00000197776	ENSMMUG00000003914	ENSRNOG00000004425	ENSMUSG00000051890
ENSOCUG00000017370	ENSGALG00000034992	ENSG00000151474	ENSMMUG00000017164	ENSRNOG00000018500	ENSMUSG00000026657
ENSOCUG00000017373	ENSGALG00000029679	ENSG00000166689	ENSMMUG00000017628	ENSRNOG00000024602	ENSMUSG00000045659
ENSOCUG00000017375	ENSGALG00000041592	ENSG00000139613	ENSMMUG00000008273	ENSRNOG00000031135	ENSMUSG00000025369
ENSOCUG00000017377	ENSGALG00000044675	ENSG00000132561	ENSMMUG00000020072	ENSRNOG00000006060	ENSMUSG00000022324
ENSOCUG00000017382	ENSGALG00000001816	ENSG00000081026	ENSMMUG00000017817	ENSRNOG00000019885	ENSMUSG00000052539
ENSOCUG00000017383	ENSGALG00000008951	ENSG00000180488	ENSMMUG00000011987	ENSRNOG00000056332	ENSMUSG00000054942
ENSOCUG00000017384	ENSGALG00000012263	ENSG00000165525	ENSMMUG00000008214	ENSRNOG00000056128	ENSMUSG00000020982
ENSOCUG00000017387	ENSGALG00000002346	ENSG00000092853	ENSMMUG00000010961	ENSRNOG00000011332	ENSMUSG00000042489
ENSOCUG00000017394	ENSGALG00000006270	ENSG00000166828	ENSMMUG00000005699	ENSRNOG00000017842	ENSMUSG00000000216
ENSOCUG00000017399	ENSGALG00000032734	ENSG00000170881	ENSMMUG00000015491	ENSRNOG00000008987	ENSMUSG00000037075
ENSOCUG00000017401	ENSGALG00000034104	ENSG00000148719	ENSMMUG00000010431	ENSRNOG00000030408	ENSMUSG00000020109
ENSOCUG00000017402	ENSGALG00000004193	ENSG00000141337	ENSMMUG00000051869	ENSRNOG00000003931	ENSMUSG00000020604
ENSOCUG00000017403	ENSGALG00000041072	ENSG00000147687	ENSMMUG00000064789	ENSRNOG00000047198	ENSMUSG00000050891
ENSOCUG00000017409	ENSGALG00000004215	ENSG00000070540	ENSMMUG00000007309	ENSRNOG00000003827	ENSMUSG00000041895
ENSOCUG00000017411	ENSGALG00000043556	ENSG00000164199	ENSMMUG00000018976	ENSRNOG00000016306	ENSMUSG00000069170
ENSOCUG00000017412	ENSGALG00000006635	ENSG00000140519	ENSMMUG00000022678	ENSRNOG00000015526	ENSMUSG00000030549
ENSOCUG00000017414	ENSGALG00000001348	ENSG00000125409	ENSMMUG00000002208	ENSRNOG00000027212	ENSMUSG00000042189
ENSOCUG00000017417	ENSGALG00000007170	ENSG00000131876	ENSMMUG00000053633	ENSRNOG00000011932	ENSMUSG00000030512
ENSOCUG00000017418	ENSGALG00000011000	ENSG00000059588	ENSMMUG00000021703	ENSRNOG00000053574	ENSMUSG00000090290
ENSOCUG00000017419	ENSGALG00000004237	ENSG00000108946	ENSMMUG00000002194	ENSRNOG00000049876	ENSMUSG00000020612
ENSOCUG00000017423	ENSGALG00000030076	ENSG00000140479	ENSMMUG00000011829	ENSRNOG00000011526	ENSMUSG00000030513
ENSOCUG00000017424	ENSGALG00000049422	ENSG00000162772	ENSMMUG00000012185	ENSRNOG00000003745	ENSMUSG00000026628
ENSOCUG00000017425	ENSGALG00000033618	ENSG00000066933	ENSMMUG00000019278	ENSRNOG00000011619	ENSMUSG00000039585
ENSOCUG00000017426	ENSGALG00000037841	ENSG00000196277	ENSMMUG00000011231	ENSRNOG00000005662	ENSMUSG00000056755
ENSOCUG00000017427	ENSGALG00000014948	ENSG00000113161	ENSMMUG00000006139	ENSRNOG00000016122	ENSMUSG00000021670
ENSOCUG00000017434	ENSGALG00000034421	ENSG00000079387	ENSMMUG00000020125	ENSRNOG00000022260	ENSMUSG00000033075
ENSOCUG00000017435	ENSGALG00000012484	ENSG00000080345	ENSMMUG00000008611	ENSRNOG00000054901	ENSMUSG00000036202
ENSOCUG00000017437	ENSGALG00000010504	ENSG00000063761	ENSMMUG00000023627	ENSRNOG00000012685	ENSMUSG00000021044
ENSOCUG00000017442	ENSGALG00000006253	ENSG00000132323	ENSMMUG00000018908	ENSRNOG00000020115	ENSMUSG00000026309
ENSOCUG00000017445	ENSGALG00000033271	ENSG00000152556	ENSMMUG00000002045	ENSRNOG00000057988	ENSMUSG00000033065
ENSOCUG00000017446	ENSGALG00000009681	ENSG00000154473	ENSMMUG00000003092	ENSRNOG00000020643	ENSMUSG00000066979
ENSOCUG00000017449	ENSGALG00000009260	ENSG00000137842	ENSMMUG00000006507	ENSRNOG00000023874	ENSMUSG00000054484
ENSOCUG00000017454	ENSGALG00000009533	ENSG00000169251	ENSMMUG00000009564	ENSRNOG00000009310	ENSMUSG00000027787
ENSOCUG00000017455	ENSGALG00000037396	ENSG00000177981	ENSMMUG00000002048	ENSRNOG00000010099	ENSMUSG00000048175
ENSOCUG00000017457	ENSGALG00000013503	ENSG00000109794	ENSMMUG00000039058	ENSRNOG00000021693	ENSMUSG00000070044
ENSOCUG00000017459	ENSGALG00000021230	ENSG00000166947	ENSMMUG00000022255	ENSRNOG00000011649	ENSMUSG00000023216
ENSOCUG00000017463	ENSGALG00000054619	ENSG00000033327	ENSMMUG00000017477	ENSRNOG00000011882	ENSMUSG00000004508
ENSOCUG00000017465	ENSGALG00000034944	ENSG00000114062	ENSMMUG00000000628	ENSRNOG00000015734	ENSMUSG00000025326
ENSOCUG00000017469	ENSGALG00000017262	ENSG00000137513	ENSMMUG00000004649	ENSRNOG00000011476	ENSMUSG00000018995
ENSOCUG00000017475	ENSGALG00000004597	ENSG00000185278	ENSMMUG00000022801	ENSRNOG00000026907	ENSMUSG00000043467
ENSOCUG00000017476	ENSGALG00000006019	ENSG00000172031	ENSMMUG00000007180	ENSRNOG00000023389	ENSMUSG00000033805
ENSOCUG00000017477	ENSGALG00000016451	ENSG00000134318	ENSMMUG00000016678	ENSRNOG00000004496	ENSMUSG00000020580
ENSOCUG00000017480	ENSGALG00000040436	ENSG00000136750	ENSMMUG00000012233	ENSRNOG00000018200	ENSMUSG00000026787
ENSOCUG00000017483	ENSGALG00000040397	ENSG00000152240	ENSMMUG00000003124	ENSRNOG00000017067	ENSMUSG00000041840
ENSOCUG00000017484	ENSGALG00000036683	ENSG00000108439	ENSMMUG00000003325	ENSRNOG00000046493	ENSMUSG00000018659
ENSOCUG00000017487	ENSGALG00000045856	ENSG00000119636	ENSMMUG00000012683	ENSRNOG00000011376	ENSMUSG00000057265
ENSOCUG00000017489	ENSGALG00000046413	ENSG00000167183	ENSMMUG00000050551	ENSRNOG00000049162	ENSMUSG00000047040
ENSOCUG00000017491	ENSGALG00000020419	ENSG00000205659	ENSMMUG00000052506	ENSRNOG00000043441	ENSMUSG00000085793
ENSOCUG00000017492	ENSGALG00000009690	ENSG00000117724	ENSMMUG00000015634	ENSRNOG00000003388	ENSMUSG00000026605
ENSOCUG00000017493	ENSGALG00000007215	ENSG00000170759	ENSMMUG00000015058	ENSRNOG00000017466	ENSMUSG00000006740
ENSOCUG00000017494	ENSGALG00000000461	ENSG00000011028	ENSMMUG00000002167	ENSRNOG00000006548	ENSMUSG00000020695
ENSOCUG00000017496	ENSGALG00000033517	ENSG00000119614	ENSMMUG00000029272	ENSRNOG00000011918	ENSMUSG00000021239
ENSOCUG00000017499	ENSGALG00000005470	ENSG00000117598	ENSMMUG00000008518	ENSRNOG00000016878	ENSMUSG00000033342
ENSOCUG00000017501	ENSGALG00000009684	ENSG00000154478	ENSMMUG00000053995	ENSRNOG00000047057	ENSMUSG00000040125
ENSOCUG00000017502	ENSGALG00000013952	ENSG00000162885	ENSMMUG00000008427	ENSRNOG00000016855	ENSMUSG00000039242
ENSOCUG00000017503	ENSGALG00000010228	ENSG00000132773	ENSMMUG00000020081	ENSRNOG00000017561	ENSMUSG00000028688
ENSOCUG00000017504	ENSGALG00000005265	ENSG00000170743	ENSMMUG00000004267	ENSRNOG00000019613	ENSMUSG00000062542
ENSOCUG00000017507	ENSGALG00000030944	ENSG00000135903	ENSMMUG00000020409	ENSRNOG00000013670	ENSMUSG00000004872
ENSOCUG00000017509	ENSGALG00000009470	ENSG00000163536	ENSMMUG00000005939	ENSRNOG00000010248	ENSMUSG00000027834
ENSOCUG00000017513	ENSGALG00000042900	ENSG00000167491	ENSMMUG00000003164	ENSRNOG00000022173	ENSMUSG00000036180
ENSOCUG00000017517	ENSGALG00000031835	ENSG00000167904	ENSMMUG00000005477	ENSRNOG00000008872	ENSMUSG00000028232
ENSOCUG00000017522	ENSGALG00000015340	ENSG00000137574	ENSMMUG00000005478	ENSRNOG00000008156	ENSMUSG00000028233
ENSOCUG00000017525	ENSGALG00000008238	ENSG00000123066	ENSMMUG00000001906	ENSRNOG00000001120	ENSMUSG00000018076
ENSOCUG00000017526	ENSGALG00000001022	ENSG00000180329	ENSMMUG00000015049	ENSRNOG00000002748	ENSMUSG00000020925
ENSOCUG00000017527	ENSGALG00000044478	ENSG00000133640	ENSMMUG00000016535	ENSRNOG00000004564	ENSMUSG00000019892
ENSOCUG00000017532	ENSGALG00000042794	ENSG00000104231	ENSMMUG00000002626	ENSRNOG00000010342	ENSMUSG00000039795
ENSOCUG00000017537	ENSGALG00000008681	ENSG00000165802	ENSMMUG00000019605	ENSRNOG00000008810	ENSMUSG00000006476
ENSOCUG00000017539	ENSGALG00000015216	ENSG00000165025	ENSMMUG00000001748	ENSRNOG00000012160	ENSMUSG00000021457
ENSOCUG00000017542	ENSGALG00000012952	ENSG00000176788	ENSMMUG00000061751	ENSRNOG00000066065	ENSMUSG00000045763
ENSOCUG00000017544	ENSGALG00000008736	ENSG00000130653	ENSMMUG00000019607	ENSRNOG00000008190	ENSMUSG00000036833
ENSOCUG00000017545	ENSGALG00000043074	ENSG00000030066	ENSMMUG00000010869	ENSRNOG00000028215	ENSMUSG00000051329
ENSOCUG00000017546	ENSGALG00000025884	ENSG00000173559	ENSMMUG00000009460	ENSRNOG00000015416	ENSMUSG00000026107
ENSOCUG00000017549	ENSGALG00000052629	ENSG00000128791	ENSMMUG00000052003	ENSRNOG00000013340	ENSMUSG00000024098
ENSOCUG00000017559	ENSGALG00000012874	ENSG00000257093	ENSMMUG00000039865	ENSRNOG00000011854	ENSMUSG00000037172
ENSOCUG00000017567	ENSGALG00000003467	ENSG00000112578	ENSMMUG00000004416	ENSRNOG00000049121	ENSMUSG00000023988
ENSOCUG00000017568	ENSGALG00000017327	ENSG00000171631	ENSMMUG00000003138	ENSRNOG00000019270	ENSMUSG00000048779
ENSOCUG00000017569	ENSGALG00000006728	ENSG00000100170	ENSMMUG00000013626	ENSRNOG00000017775	ENSMUSG00000011034
ENSOCUG00000017573	ENSGALG00000003485	ENSG00000112576	ENSMMUG00000004419	ENSRNOG00000050258	ENSMUSG00000034165
ENSOCUG00000017574	ENSGALG00000001934	ENSG00000122375	ENSMMUG00000003607	ENSRNOG00000053893	ENSMUSG00000021799
ENSOCUG00000017576	ENSGALG00000008475	ENSG00000197070	ENSMMUG00000019611	ENSRNOG00000007622	ENSMUSG00000026972
ENSOCUG00000017577	ENSGALG00000003243	ENSG00000164080	ENSMMUG00000012002	ENSRNOG00000049489	ENSMUSG00000040661
ENSOCUG00000017581	ENSGALG00000033678	ENSG00000181090	ENSMMUG00000019613	ENSRNOG00000007242	ENSMUSG00000036893
ENSOCUG00000017585	ENSGALG00000012965	ENSG00000145569	ENSMMUG00000005665	ENSRNOG00000012109	ENSMUSG00000056069
ENSOCUG00000017586	ENSGALG00000010792	ENSG00000187546	ENSMMUG00000004975	ENSRNOG00000023116	ENSMUSG00000050103
ENSOCUG00000017587	ENSGALG00000007948	ENSG00000148948	ENSMMUG00000007945	ENSRNOG00000029798	ENSMUSG00000050587
ENSOCUG00000017588	ENSGALG00000006776	ENSG00000185909	ENSMMUG00000002833	ENSRNOG00000047867	ENSMUSG00000032609
ENSOCUG00000017593	ENSGALG00000006787	ENSG00000177352	ENSMMUG00000002836	ENSRNOG00000048718	ENSMUSG00000049305
ENSOCUG00000017595	ENSGALG00000011680	ENSG00000145242	ENSMMUG00000014468	ENSRNOG00000002024	ENSMUSG00000029245
ENSOCUG00000017597	ENSGALG00000003839	ENSG00000164082	ENSMMUG00000012005	ENSRNOG00000013171	ENSMUSG00000023192
ENSOCUG00000017601	ENSGALG00000013775	ENSG00000071991	ENSMMUG00000013529	ENSRNOG00000029841	ENSMUSG00000047216
ENSOCUG00000017602	ENSGALG00000005475	ENSG00000177105	ENSMMUG00000003957	ENSRNOG00000020393	ENSMUSG00000073982
ENSOCUG00000017607	ENSGALG00000008791	ENSG00000152465	ENSMMUG00000007680	ENSRNOG00000026248	ENSMUSG00000026643
ENSOCUG00000017608	ENSGALG00000005552	ENSG00000117569	ENSMMUG00000016130	ENSRNOG00000010827	ENSMUSG00000028134
ENSOCUG00000017609	ENSGALG00000000438	ENSG00000099219	ENSMMUG00000005469	ENSRNOG00000010915	ENSMUSG00000046324
ENSOCUG00000017610	ENSGALG00000031404	ENSG00000151553	ENSMMUG00000015414	ENSRNOG00000017225	ENSMUSG00000033478
ENSOCUG00000017615	ENSGALG00000054473	ENSG00000158296	ENSMMUG00000016924	ENSRNOG00000019118	ENSMUSG00000018459
ENSOCUG00000017618	ENSGALG00000013304	ENSG00000148942	ENSMMUG00000003021	ENSRNOG00000028008	ENSMUSG00000041644
ENSOCUG00000017619	ENSGALG00000016894	ENSG00000102580	ENSMMUG00000040500	ENSRNOG00000010352	ENSMUSG00000022136
ENSOCUG00000017621	ENSGALG00000002686	ENSG00000122882	ENSMMUG00000011280	ENSRNOG00000042253	ENSMUSG00000021810
ENSOCUG00000017622	ENSGALG00000009850	ENSG00000139910	ENSMMUG00000004271	ENSRNOG00000031440	ENSMUSG00000021047
ENSOCUG00000017623	ENSGALG00000002223	ENSG00000143355	ENSMMUG00000012259	ENSRNOG00000010357	ENSMUSG00000019230
ENSOCUG00000017624	ENSGALG00000032502	ENSG00000110756	ENSMMUG00000017958	ENSRNOG00000055531	ENSMUSG00000014418
ENSOCUG00000017625	ENSGALG00000035752	ENSG00000164751	ENSMMUG00000044796	ENSRNOG00000008748	ENSMUSG00000040374
ENSOCUG00000017626	ENSGALG00000002655	ENSG00000138448	ENSMMUG00000019462	ENSRNOG00000004912	ENSMUSG00000027087
ENSOCUG00000017632	ENSGALG00000015268	ENSG00000112874	ENSMMUG00000017250	ENSRNOG00000022576	ENSMUSG00000024228
ENSOCUG00000017638	ENSGALG00000010781	ENSG00000145451	ENSMMUG00000008868	ENSRNOG00000049792	ENSMUSG00000038257
ENSOCUG00000017648	ENSGALG00000043126	ENSG00000213380	ENSMMUG00000016636	ENSRNOG00000020379	ENSMUSG00000031916
ENSOCUG00000017650	ENSGALG00000016191	ENSG00000160199	ENSMMUG00000009288	ENSRNOG00000001184	ENSMUSG00000006705
ENSOCUG00000017651	ENSGALG00000040426	ENSG00000143162	ENSMMUG00000063120	ENSRNOG00000003291	ENSMUSG00000040713
ENSOCUG00000017654	ENSGALG00000009633	ENSG00000134152	ENSMMUG00000000013	ENSRNOG00000005814	ENSMUSG00000027132
ENSOCUG00000017659	ENSGALG00000027501	ENSG00000166825	ENSMMUG00000014983	ENSRNOG00000014610	ENSMUSG00000039062
ENSOCUG00000017661	ENSGALG00000013995	ENSG00000135569	ENSMMUG00000004989	ENSRNOG00000039869	ENSMUSG00000069706
ENSOCUG00000017662	ENSGALG00000000657	ENSG00000132604	ENSMMUG00000016633	ENSRNOG00000020435	ENSMUSG00000031921
ENSOCUG00000017663	ENSGALG00000030450	ENSG00000106665	ENSMMUG00000048526	ENSRNOG00000021611	ENSMUSG00000063146
ENSOCUG00000017666	ENSGALG00000001840	ENSG00000120156	ENSMMUG00000006080	ENSRNOG00000008587	ENSMUSG00000006386
ENSOCUG00000017669	ENSGALG00000003383	ENSG00000025800	ENSMMUG00000008455	ENSRNOG00000000127	ENSMUSG00000003731
ENSOCUG00000017672	ENSGALG00000012272	ENSG00000198792	ENSMMUG00000002701	ENSRNOG00000022802	ENSMUSG00000009035
ENSOCUG00000017673	ENSGALG00000005530	ENSG00000136451	ENSMMUG00000004723	ENSRNOG00000009819	ENSMUSG00000018377
ENSOCUG00000017680	ENSGALG00000001480	ENSG00000197852	ENSMMUG00000052184	ENSRNOG00000015691	ENSMUSG00000048458
ENSOCUG00000017681	ENSGALG00000001856	ENSG00000120162	ENSMMUG00000062843	ENSRNOG00000009453	ENSMUSG00000073910
ENSOCUG00000017684	ENSGALG00000039264	ENSG00000155926	ENSMMUG00000010197	ENSRNOG00000056714	ENSMUSG00000022372
ENSOCUG00000017685	ENSGALG00000001313	ENSG00000106682	ENSMMUG00000006205	ENSRNOG00000001454	ENSMUSG00000040731
ENSOCUG00000017687	ENSGALG00000011206	ENSG00000049130	ENSMMUG00000051340	ENSRNOG00000005386	ENSMUSG00000019966
ENSOCUG00000017688	ENSGALG00000051412	ENSG00000162734	ENSMMUG00000017838	ENSRNOG00000046996	ENSMUSG00000013698
ENSOCUG00000017691	ENSGALG00000001608	ENSG00000156687	ENSMMUG00000010638	ENSRNOG00000011858	ENSMUSG00000063626
ENSOCUG00000017694	ENSGALG00000039447	ENSG00000108244	ENSMMUG00000001505	ENSRNOG00000011907	ENSMUSG00000006777
ENSOCUG00000017698	ENSGALG00000012768	ENSG00000124827	ENSMMUG00000007719	ENSRNOG00000015008	ENSMUSG00000021362
ENSOCUG00000017699	ENSGALG00000006956	ENSG00000177479	ENSMMUG00000039597	ENSRNOG00000031827	ENSMUSG00000064145
ENSOCUG00000017700	ENSGALG00000002647	ENSG00000120756	ENSMMUG00000055990	ENSRNOG00000009945	ENSMUSG00000049493
ENSOCUG00000017704	ENSGALG00000015273	ENSG00000036054	ENSMMUG00000020026	ENSRNOG00000001642	ENSMUSG00000022749
ENSOCUG00000017706	ENSGALG00000012339	ENSG00000198513	ENSMMUG00000009577	ENSRNOG00000005063	ENSMUSG00000021066
ENSOCUG00000017707	ENSGALG00000006937	ENSG00000178467	ENSMMUG00000006130	ENSRNOG00000020249	ENSMUSG00000006675
ENSOCUG00000017708	ENSGALG00000004324	ENSG00000139718	ENSMMUG00000012842	ENSRNOG00000001337	ENSMUSG00000038384
ENSOCUG00000017709	ENSGALG00000002639	ENSG00000144935	ENSMMUG00000012405	ENSRNOG00000054902	ENSMUSG00000032839
ENSOCUG00000017711	ENSGALG00000002921	ENSG00000115365	ENSMMUG00000054937	ENSRNOG00000013557	ENSMUSG00000026000
ENSOCUG00000017713	ENSGALG00000009983	ENSG00000151413	ENSMMUG00000012726	ENSRNOG00000027444	ENSMUSG00000035142
ENSOCUG00000017714	ENSGALG00000012341	ENSG00000151748	ENSMMUG00000029358	ENSRNOG00000005264	ENSMUSG00000021067
ENSOCUG00000017715	ENSGALG00000036976	ENSG00000178149	ENSMMUG00000005652	ENSRNOG00000020159	ENSMUSG00000019039
ENSOCUG00000017716	ENSGALG00000002944	ENSG00000021826	ENSMMUG00000010508	ENSRNOG00000013704	ENSMUSG00000025991
ENSOCUG00000017717	ENSGALG00000038495	ENSG00000134317	ENSMMUG00000001535	ENSRNOG00000054989	ENSMUSG00000020656
ENSOCUG00000017719	ENSGALG00000017023	ENSG00000197168	ENSMMUG00000016523	ENSRNOG00000048769	ENSMUSG00000037738
ENSOCUG00000017721	ENSGALG00000054244	ENSG00000178057	ENSMMUG00000058322	ENSRNOG00000020068	ENSMUSG00000070283
ENSOCUG00000017722	ENSGALG00000012705	ENSG00000137198	ENSMMUG00000002936	ENSRNOG00000017250	ENSMUSG00000000253
ENSOCUG00000017723	ENSGALG00000028174	ENSG00000168497	ENSMMUG00000011574	ENSRNOG00000025895	ENSMUSG00000045954
ENSOCUG00000017724	ENSGALG00000006910	ENSG00000178035	ENSMMUG00000005656	ENSRNOG00000031965	ENSMUSG00000062867
ENSOCUG00000017725	ENSGALG00000007759	ENSG00000144339	ENSMMUG00000001475	ENSRNOG00000016623	ENSMUSG00000026109
ENSOCUG00000017726	ENSGALG00000008007	ENSG00000137809	ENSMMUG00000004026	ENSRNOG00000006723	ENSMUSG00000032243
ENSOCUG00000017727	ENSGALG00000017024	ENSG00000136098	ENSMMUG00000016530	ENSRNOG00000012757	ENSMUSG00000031478
ENSOCUG00000017728	ENSGALG00000006867	ENSG00000198218	ENSMMUG00000005660	ENSRNOG00000025071	ENSMUSG00000006673
ENSOCUG00000017730	ENSGALG00000015667	ENSG00000125386	ENSMMUG00000013158	ENSRNOG00000013832	ENSMUSG00000037210
ENSOCUG00000017732	ENSGALG00000036097	ENSG00000145526	ENSMMUG00000004389	ENSRNOG00000010535	ENSMUSG00000040420
ENSOCUG00000017733	ENSGALG00000001362	ENSG00000179335	ENSMMUG00000011069	ENSRNOG00000030126	ENSMUSG00000032316
ENSOCUG00000017737	ENSGALG00000044649	ENSG00000187848	ENSMMUG00000015459	ENSRNOG00000037456	ENSMUSG00000029503
ENSOCUG00000017739	ENSGALG00000004448	ENSG00000198797	ENSMMUG00000022935	ENSRNOG00000005592	ENSMUSG00000004031
ENSOCUG00000017740	ENSGALG00000040181	ENSG00000179151	ENSMMUG00000011071	ENSRNOG00000019579	ENSMUSG00000038957
ENSOCUG00000017741	ENSGALG00000011870	ENSG00000100644	ENSMMUG00000021002	ENSRNOG00000008292	ENSMUSG00000021109
